0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	-0.013113	0	0	0	0	0	
0	0.013113	0	0	0	0	0	
0	0	0	0	0	0	0	
0	0	0	0	0	0	0	
0	-0.013113	0	0.0166893	0	0	0	
0	0	0	0.0119209	0	0	0	
0	0	0	0.02563	0	0	0	
0	0	0	0.0619888	0	0	0	
0	0	0	0.0649691	0	0	0	
0	0	0	0.0876188	0	0	0	
0	0	0	0.117421	0	0	0	
0	0	0	0.114441	0	0	0	
0	-0.0119209	0	0.140667	0	0	0	
0	0	0	0.143051	0	0	0	
0	0	0	0.190139	0	0	0	
0	-0.012815	0	0.20504	0	0	0	
0	-0.013411	0	0.228882	0	0	0	
0	0	0	0.258088	0	0	0	
0	-0.025034	0	0.290871	0	0	0	
0	-0.0247359	0	0.30756	0	0	0	
0	-0.0277162	0	0.321269	0	0	0	
0	-0.025034	0	0.343919	0	0	0	
0	-0.0378489	0	0.345111	0	0	0	
0	-0.0396371	0	0.370145	0	0	0	
0	-0.0500679	0	0.343323	0	0	0	
0	-0.064075	0	0.398159	0	0	0	
0	-0.0634789	0	0.369549	0	0	0	
0	-0.0759959	0	0.411868	0	0	0	
0	-0.0905991	0	0.38147	0	0	0	
0	-0.089407	0	0.41008	0	0	0	
0	-0.115633	0	0.396371	0	0	0	
0	-0.101626	0	0.448227	0	0	0	
0	-0.10252	0	0.459552	0	0	0	
0	-0.114143	0	0.498295	0	0	0	
0	-0.115931	0	0.522733	0	0	0	
0	-0.141859	0	0.591278	0	0	0	
0	-0.126362	0	0.650287	0	0	0	
0	-0.127554	0	0.700951	0	0	0	
0	-0.140369	0	0.742078	0	0	0	
0	-0.15378	0	0.767112	0	0	0	
0	-0.165999	0	0.742078	0	0	0	
0	-0.20504	0	0.740886	0	0	0	
0	-0.241995	0	0.729561	0	0	0	
0	-0.2563	0	0.677109	0	0	0	
0	-0.294149	0	0.624657	0	0	0	
0	-0.359118	0	0.524521	0	0	0	
0	-0.356436	0	0.424981	0	0	0	
0	-0.422001	0	0.380874	0	0	0	
0	-0.422001	0	0.370145	0	0	0	
0	-0.473261	0	0.383258	0	0	0	
0	-0.447035	0	0.398159	0	0	0	
0	-0.472963	0	0.472069	0	0	0	
0	-0.447035	0	0.498891	0	0	0	
0	-0.460446	0	0.547767	0	0	0	
0	-0.448227	0	0.61512	0	0	0	
0	-0.422001	0	0.665188	0	0	0	
0	-0.447035	0	0.742078	0	0	0	
0	-0.408888	0	0.793338	0	0	0	
0	-0.485182	0	0.841618	0	0	0	
0	-0.435114	0	0.89407	0	0	0	
0	-0.486076	0	0.908971	0	0	0	
0	-0.472069	0	0.89407	0	0	0	
0	-0.511706	0	0.910163	0	0	0	
0	-0.549257	0	0.89407	0	0	0	
0	-0.524819	0	0.908971	0	0	0	
0	-0.56237	0	0.882149	0	0	0	
0	-0.588	0	0.917315	0	0	0	
0	-0.588894	0	0.920892	0	0	0	
0	-0.574589	0	0.945926	0	0	0	
0	-0.613928	0	0.972748	0	0	0	
0	-0.625849	0	0.97096	0	0	0	
0	-0.588894	0	0.99659	0	0	0	
0	-0.612736	0	0.969768	0	0	0	
0	-0.638664	0	0.997186	0	0	0	
0	-0.650883	0	0.998378	0	0	0	
0	-0.653565	0	0.984669	0	0	0	
0	-0.665188	0	1.03474	0	0	0	
0	-0.675619	0	1.07527	0	0	0	
0	-0.703335	0	1.20163	0	0	0	
0	-0.678599	0	1.29044	0	0	0	
0	-0.678301	0	1.36793	0	0	0	
0	-0.625849	0	1.3423	0	0	0	
0	-0.638962	0	1.32859	0	0	0	
0	-0.690222	0	1.30415	0	0	0	
0	-0.715256	0	1.29163	0	0	0	
0	-0.742674	0	1.27554	0	0	0	
0	-0.739992	0	1.26839	0	0	0	
0	-0.768006	0	1.28031	0	0	0	
0	-0.741482	0	1.26362	0	0	0	
0	-0.741184	0	1.13547	0	0	0	
0	-0.79304	0	1.08898	0	0	0	
0	-0.753403	0	1.02043	0	0	0	
0	-0.766218	0	0.984669	0	0	0	
0	-0.756085	0	0.998974	0	0	0	
0	-0.778437	0	1.07348	0	0	0	
0	-0.741482	0	1.1611	0	0	0	
0	-0.742376	0	1.20342	0	0	0	
0	-0.702441	0	1.32859	0	0	0	
0	-0.703037	0	1.3417	0	0	0	
0	-0.677109	0	1.3566	0	0	0	
0	-0.678599	0	1.36614	0	0	0	
0	-0.689924	0	1.31905	0	0	0	
0	-0.715554	0	1.3274	0	0	0	
0	-0.754595	0	1.3572	0	0	0	
0	-0.754595	0	1.3423	0	0	0	
0	-0.778437	0	1.39177	0	0	0	
0	-0.767708	0	1.43111	0	0	0	
0	-0.804663	0	1.4472	0	0	0	
0	-0.805557	0	1.46806	0	0	0	
0	-0.806153	0	1.54734	0	0	0	
0	-0.792742	0	1.62363	0	0	0	
0	-0.792444	0	1.69814	0	0	0	
0	-0.779629	0	1.74224	0	0	0	
0	-0.79304	0	1.76251	0	0	0	
0	-0.79155	0	1.77622	0	0	0	
0	-0.818968	0	1.68741	0	0	0	
0	-0.829697	0	1.63794	0	0	0	
0	-0.894964	0	1.49488	0	0	0	
0	-0.907481	0	1.41859	0	0	0	
0	-0.947416	0	1.36614	0	-0.013113	0	
0	-0.932515	0	1.39534	0	0.013113	0	
0	-0.932217	0	1.40369	0	0	0	
0	-0.92119	0	1.49727	0	0	0	
0	-0.933707	0	1.54793	0	-0.013113	0	
0	-0.94533	0	1.59681	0	0	0	
0	-0.907183	0	1.62423	0	0.013113	0	
0	-0.933409	0	1.6737	0	-0.013113	0	
0	-0.895262	0	1.69933	0	0.013113	0	
0	-0.89407	0	1.72675	0	0	0	
0	-0.870228	0	1.72555	0	0	0	
0	-0.89407	0	1.66178	0	0	0	
0	-0.933409	0	1.6886	0	-0.013113	0	
0	-0.972748	0	1.72555	0	0	0	
0	-0.983477	0	1.80244	0	0	0	
0	-0.94533	0	1.91748	0	0	0	
0	-0.933409	0	2.03133	0	0	0	
0	-0.907183	0	2.0045	0	0	0	
0	-0.958443	0	2.01046	0	0	0	
0	-0.972748	0	1.95742	0	0	0	
0	-1.02162	0	1.95444	0	0	0	
0	-1.04904	0	1.87874	0	0	0	
0	-1.05977	0	1.7643	0	0	0	
0	-1.11222	0	1.66178	0	0	0	
0	-1.07378	0	1.6737	0	0	0	
0	-1.08749	0	1.72615	0	0	0	
0	-1.11192	0	1.82688	0	0	0	
0	-1.08749	0	1.90496	0	0	0	
0	-1.07378	0	1.88053	0	0	0	
0	-1.12325	0	1.87874	0	0	0	
0	-1.04904	0	1.90496	0	0	0	
0	-1.02282	0	1.97887	0	0	0	
0	-1.04785	0	1.98424	0	0	0	
0	-1.03563	0	2.01941	0	0	0	
0	-0.996888	0	2.04504	0	0	0	
0	-1.0106	0	2.16067	0	0	0	
0	-0.99659	0	2.25008	0	0	0	
0	-1.04815	0	2.36571	0	0	0	
0	-1.0097	0	2.32458	0	0	0	
0	-1.02252	0	2.18332	0	0	0	
0	-1.11222	0	2.07484	0	0	0	
0	-1.13875	0	1.91391	0	0	0	
0	-1.12414	0	1.89543	0	0	0	
0	-1.18822	0	1.89126	0	0	0	
